timestamp_utc,gateway,unit,device_uid,volt_v,current_a,power_kw,freq_hz,pf,kwh_import,ok,error
2026-01-05T00:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T00:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T00:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T00:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T00:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T00:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T00:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T00:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T00:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T01:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T01:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T01:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T01:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T01:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T01:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T01:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T01:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T01:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T02:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T02:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T02:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-05T02:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-05T02:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T02:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-05T02:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
