timestamp_utc,gateway,unit,device_uid,volt_v,current_a,power_kw,freq_hz,pf,kwh_import,ok,error
2026-01-04T00:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T00:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T00:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T00:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T00:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T00:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T00:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T00:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T00:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T01:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T01:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T01:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T01:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T01:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T01:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T01:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T01:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T01:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T02:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T02:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T02:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T02:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T02:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T02:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T02:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T02:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T02:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T03:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T03:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T03:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T03:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T03:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T03:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T03:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T03:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T03:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T04:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T04:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T04:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T04:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T04:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T04:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T04:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T04:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T04:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T05:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T05:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T05:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T05:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T05:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T05:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T05:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T05:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T05:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T06:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T06:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T06:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T06:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T06:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T06:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T06:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T06:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T06:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T07:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T07:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T07:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T07:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T07:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T07:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T07:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T07:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T07:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T08:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T08:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T08:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T08:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T08:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T08:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T08:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T08:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T08:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T09:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T09:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T09:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T09:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T09:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T09:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T09:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T09:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T09:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T10:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T10:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T10:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T10:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T10:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T10:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T10:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T10:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T10:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T11:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T11:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T11:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T11:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T11:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T11:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T11:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T11:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T11:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T12:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T12:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T12:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T12:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T12:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T12:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T12:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T12:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T12:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T13:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T13:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T13:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T13:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T13:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T13:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T13:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T13:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T13:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T14:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T14:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T14:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T14:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T14:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T14:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T14:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-04T14:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-04T14:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T14:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-04T14:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
